target_quarter,variable,contribution,abs_contribution,abs_contribution_share,direction,prediction
1966 Q1,UNRATE,1.3192542154048081,1.3192542154048081,0.06746926637745043,positive,7.767876936053475
1966 Q1,GDP_growth_lag1,-4.719717312218675,4.719717312218675,0.2413756657708578,negative,7.767876936053475
1966 Q1,GDP_growth_lag2,-1.2899777748444086,1.2899777748444086,0.06597201138012826,negative,7.767876936053475
1966 Q1,covid_dummy,0.0,0.0,0.0,neutral,7.767876936053475
1966 Q2,DPCERA3M086SBEA,-0.26354145484892805,0.26354145484892805,0.016506007084321296,negative,6.390312599815518
1966 Q2,UEMP15T26,-0.721340827737178,0.721340827737178,0.04517868666872648,negative,6.390312599815518
1966 Q2,DMANEMP,7.301439856450137,7.301439856450137,0.45730042002461085,positive,6.390312599815518
1966 Q2,IPDMAT,-0.7204789045493766,0.7204789045493766,0.04512470309239635,negative,6.390312599815518
1966 Q2,W875RX1,-1.2837573552113584,1.2837573552113584,0.08040369972084654,negative,6.390312599815518
1966 Q2,UNRATE,-0.0,0.0,0.0,neutral,6.390312599815518
1966 Q2,GDP_growth_lag1,-4.585499333367029,4.585499333367029,0.2871968834090794,negative,6.390312599815518
1966 Q2,GDP_growth_lag2,-1.0903388350142846,1.0903388350142846,0.06828960000001917,negative,6.390312599815518
1966 Q2,covid_dummy,0.0,0.0,0.0,neutral,6.390312599815518
1966 Q3,DPCERA3M086SBEA,1.7193120221067308,1.7193120221067308,0.13614804001116457,positive,9.303569125560369
1966 Q3,UEMP15T26,0.4630590012074628,0.4630590012074628,0.036668489845533045,positive,9.303569125560369
1966 Q3,DMANEMP,3.892654899374772,3.892654899374772,0.3082496534516947,positive,9.303569125560369
1966 Q3,IPDMAT,-0.9814761338448161,0.9814761338448161,0.07772065234381985,negative,9.303569125560369
1966 Q3,W875RX1,-1.794334697736889,1.794334697736889,0.14208889897806903,negative,9.303569125560369
1966 Q3,UNRATE,0.7413755137948553,0.7413755137948553,0.0587076818038871,positive,9.303569125560369
1966 Q3,GDP_growth_lag1,-0.6797581184089251,0.6797581184089251,0.05382835361649506,negative,9.303569125560369
1966 Q3,GDP_growth_lag2,-2.356283549210131,2.356283549210131,0.18658822994933671,negative,9.303569125560369
1966 Q3,covid_dummy,0.0,0.0,0.0,neutral,9.303569125560369
1966 Q4,DPCERA3M086SBEA,-0.07780873080939184,0.07780873080939184,0.01534624702513636,negative,5.571374433862325
1966 Q4,UEMP15T26,0.16287657249873616,0.16287657249873616,0.03212421138568978,positive,5.571374433862325
1966 Q4,DMANEMP,0.9875045893788527,0.9875045893788527,0.19476592420184433,positive,5.571374433862325
1966 Q4,IPDMAT,0.5820123945100499,0.5820123945100499,0.11479053680649742,positive,5.571374433862325
1966 Q4,W875RX1,-0.8496953786501459,0.8496953786501459,0.1675857585805522,negative,5.571374433862325
1966 Q4,UNRATE,-0.6901452585866527,0.6901452585866527,0.13611762473600184,negative,5.571374433862325
1966 Q4,GDP_growth_lag1,-1.322616529026854,1.322616529026854,0.2608601857765373,negative,5.571374433862325
1966 Q4,GDP_growth_lag2,-0.3975528715426319,0.3975528715426319,0.0784095114877407,negative,5.571374433862325
1966 Q4,covid_dummy,0.0,0.0,0.0,neutral,5.571374433862325
1967 Q1,DPCERA3M086SBEA,0.7213519738154132,0.7213519738154132,0.1331859017673725,positive,4.514390684161858
1967 Q1,UEMP15T26,0.5150095223738441,0.5150095223738441,0.09508812638765475,positive,4.514390684161858
1967 Q1,DMANEMP,-0.5371019399896008,0.5371019399896008,0.09916713174035773,negative,4.514390684161858
1967 Q1,IPDMAT,0.6219980523574259,0.6219980523574259,0.1148418171819842,positive,4.514390684161858
1967 Q1,W875RX1,-1.2685446862132417,1.2685446862132417,0.23421613040287095,negative,4.514390684161858
1967 Q1,UNRATE,-0.0,0.0,0.0,neutral,4.514390684161858
1967 Q1,GDP_growth_lag1,-1.0491237487224634,1.0491237487224634,0.19370362543004938,negative,4.514390684161858
1967 Q1,GDP_growth_lag2,-0.7029986925684212,0.7029986925684212,0.12979726708971048,negative,4.514390684161858
1967 Q1,covid_dummy,0.0,0.0,0.0,neutral,4.514390684161858
1967 Q2,DPCERA3M086SBEA,1.7748917458251885,1.7748917458251885,0.27926698043483766,positive,3.5477725955017485
1967 Q2,UEMP15T26,-0.34545438129573486,0.34545438129573486,0.05435486539918069,negative,3.5477725955017485
1967 Q2,DMANEMP,-1.1534994127170588,1.1534994127170588,0.18149518058245512,negative,3.5477725955017485
1967 Q2,IPDMAT,0.1480534408710711,0.1480534408710711,0.02329518826841402,positive,3.5477725955017485
1967 Q2,W875RX1,-0.6239478593098146,0.6239478593098146,0.09817389428289942,negative,3.5477725955017485
1967 Q2,UNRATE,-0.6127758309807272,0.6127758309807272,0.09641605264318513,negative,3.5477725955017485
1967 Q2,GDP_growth_lag1,-1.0621696416529578,1.0621696416529578,0.1671250707158286,negative,3.5477725955017485
1967 Q2,GDP_growth_lag2,-0.6347451127228406,0.6347451127228406,0.09987276767319943,negative,3.5477725955017485
1967 Q2,covid_dummy,0.0,0.0,0.0,neutral,3.5477725955017485
1967 Q3,DPCERA3M086SBEA,0.7371692141682064,0.7371692141682064,0.18842680920507943,positive,4.171496500061083
1967 Q3,UEMP15T26,-0.25457708057822487,0.25457708057822487,0.06507209751593583,negative,4.171496500061083
1967 Q3,DMANEMP,-0.8840064446258442,0.8840064446258442,0.22595967177702392,negative,4.171496500061083
1967 Q3,IPDMAT,-0.1878519674807173,0.1878519674807173,0.04801658310599392,negative,4.171496500061083
1967 Q3,W875RX1,-0.6280512030113581,0.6280512030113581,0.16053530441361963,negative,4.171496500061083
1967 Q3,UNRATE,0.5380675640822892,0.5380675640822892,0.13753471019700117,positive,4.171496500061083
1967 Q3,GDP_growth_lag1,-0.07993481361758228,0.07993481361758228,0.020432027796167523,negative,4.171496500061083
1967 Q3,GDP_growth_lag2,-0.6025727653210823,0.6025727653210823,0.1540227959891785,negative,4.171496500061083
1967 Q3,covid_dummy,0.0,0.0,0.0,neutral,4.171496500061083
1967 Q4,DPCERA3M086SBEA,1.042337342254393,1.042337342254393,0.17431260410019922,positive,6.968460579624743
1967 Q4,UEMP15T26,-0.07015675712362282,0.07015675712362282,0.01173248480476989,negative,6.968460579624743
1967 Q4,DMANEMP,2.7019222726048358,2.7019222726048358,0.45184902077424577,positive,6.968460579624743
1967 Q4,IPDMAT,-0.3543578835729632,0.3543578835729632,0.05926012910123973,negative,6.968460579624743
1967 Q4,W875RX1,-0.5601526934877381,0.5601526934877381,0.09367569474620041,negative,6.968460579624743
1967 Q4,UNRATE,-0.0,0.0,0.0,neutral,6.968460579624743
1967 Q4,GDP_growth_lag1,-1.208000739139079,1.208000739139079,0.2020168961220106,negative,6.968460579624743
1967 Q4,GDP_growth_lag2,-0.04277382356365356,0.04277382356365356,0.0071531703513344905,negative,6.968460579624743
1967 Q4,covid_dummy,0.0,0.0,0.0,neutral,6.968460579624743
1968 Q1,DPCERA3M086SBEA,2.008458665878991,2.008458665878991,0.4514931070541896,positive,6.3503364463418945
1968 Q1,UEMP15T26,0.5216556822958772,0.5216556822958772,0.11726601538457004,positive,6.3503364463418945
1968 Q1,DMANEMP,0.16344111817544632,0.16344111817544632,0.036740879719896216,positive,6.3503364463418945
1968 Q1,IPDMAT,-0.0033120545282861544,0.0033120545282861544,0.0007445360042071732,negative,6.3503364463418945
1968 Q1,W875RX1,-0.24996573766757096,0.24996573766757096,0.05619125226419956,negative,6.3503364463418945
1968 Q1,UNRATE,0.4964577528227899,0.4964577528227899,0.11160162623760317,positive,6.3503364463418945
1968 Q1,GDP_growth_lag1,-0.7987246431914784,0.7987246431914784,0.17954995886233321,negative,6.3503364463418945
1968 Q1,GDP_growth_lag2,-0.20646569432077286,0.20646569432077286,0.04641262447300104,negative,6.3503364463418945
1968 Q1,covid_dummy,0.0,0.0,0.0,neutral,6.3503364463418945
1968 Q2,DPCERA3M086SBEA,1.1350242181403103,1.1350242181403103,0.22854445310119623,positive,4.398243607680229
1968 Q2,UEMP15T26,0.7928046671614167,0.7928046671614167,0.15963633742490177,positive,4.398243607680229
1968 Q2,DMANEMP,0.6074126017509813,0.6074126017509813,0.12230644831649917,positive,4.398243607680229
1968 Q2,IPDMAT,-9.068452476955112e-05,9.068452476955112e-05,1.825991444672143e-05,negative,4.398243607680229
1968 Q2,W875RX1,-0.014675899475237241,0.014675899475237241,0.002955087094821442,negative,4.398243607680229
1968 Q2,UNRATE,-0.0,0.0,0.0,neutral,4.398243607680229
1968 Q2,GDP_growth_lag1,-2.2197019695692295,2.2197019695692295,0.44695132013485883,negative,4.398243607680229
1968 Q2,GDP_growth_lag2,-0.1966070269716308,0.1966070269716308,0.03958809401327583,negative,4.398243607680229
1968 Q2,covid_dummy,0.0,0.0,0.0,neutral,4.398243607680229
1968 Q3,DPCERA3M086SBEA,1.0996007739426068,1.0996007739426068,0.2380825816485791,positive,4.337071015615596
1968 Q3,UEMP15T26,-0.0,0.0,0.0,neutral,4.337071015615596
1968 Q3,DMANEMP,0.0,0.0,0.0,neutral,4.337071015615596
1968 Q3,IPDMAT,-0.047861011489025156,0.047861011489025156,0.010362736590993127,negative,4.337071015615596
1968 Q3,W875RX1,0.12373616559645913,0.12373616559645913,0.026791019474162996,positive,4.337071015615596
1968 Q3,UNRATE,1.2380458414169018,1.2380458414169018,0.2680583327228615,positive,4.337071015615596
1968 Q3,GDP_growth_lag1,-1.5656147984252262,1.5656147984252262,0.33898267617602906,negative,4.337071015615596
1968 Q3,GDP_growth_lag2,-0.5437101692991764,0.5437101692991764,0.1177226533873742,negative,4.337071015615596
1968 Q3,covid_dummy,0.0,0.0,0.0,neutral,4.337071015615596
1968 Q4,DPCERA3M086SBEA,0.523820839710183,0.523820839710183,0.10389561097081298,positive,6.4703529135755025
1968 Q4,UEMP15T26,2.22903123965003,2.22903123965003,0.44211025022333894,positive,6.4703529135755025
1968 Q4,DMANEMP,0.8601536894913858,0.8601536894913858,0.1706045012412079,positive,6.4703529135755025
1968 Q4,IPDMAT,0.08634052347777928,0.08634052347777928,0.01712494188514302,positive,6.4703529135755025
1968 Q4,W875RX1,0.03440116983345819,0.03440116983345819,0.006823192754101414,positive,6.4703529135755025
1968 Q4,UNRATE,-0.0,0.0,0.0,neutral,6.4703529135755025
1968 Q4,GDP_growth_lag1,-0.7572266283428116,0.7572266283428116,0.1501897542651657,negative,6.4703529135755025
1968 Q4,GDP_growth_lag2,-0.5508254120482965,0.5508254120482965,0.10925174866023006,negative,6.4703529135755025
1968 Q4,covid_dummy,0.0,0.0,0.0,neutral,6.4703529135755025
1969 Q1,DPCERA3M086SBEA,1.162329478286088,1.162329478286088,0.2926327342853218,positive,4.220826245339442
1969 Q1,UEMP15T26,-1.0390742427778592,1.0390742427778592,0.26160150152768835,negative,4.220826245339442
1969 Q1,DMANEMP,1.0080188171138633,1.0080188171138633,0.2537828629263082,positive,4.220826245339442
1969 Q1,IPDMAT,-0.06620098223692064,0.06620098223692064,0.0166670249755086,negative,4.220826245339442
1969 Q1,W875RX1,-0.025179000273686344,0.025179000273686344,0.006339166160979135,negative,4.220826245339442
1969 Q1,UNRATE,-0.0,0.0,0.0,neutral,4.220826245339442
1969 Q1,GDP_growth_lag1,-0.278885773482705,0.278885773482705,0.07021340159750611,negative,4.220826245339442
1969 Q1,GDP_growth_lag2,-0.3922852484497014,0.3922852484497014,0.09876330852668776,negative,4.220826245339442
1969 Q1,covid_dummy,0.0,0.0,0.0,neutral,4.220826245339442
1969 Q2,DPCERA3M086SBEA,0.7542782743752449,0.7542782743752449,0.21770255487961637,positive,3.3079539368203195
1969 Q2,UEMP15T26,-0.14417242974104405,0.14417242974104405,0.04161157408891874,negative,3.3079539368203195
1969 Q2,DMANEMP,0.5691857127064771,0.5691857127064771,0.1642804626181371,positive,3.3079539368203195
1969 Q2,IPDMAT,-0.01959548683378913,0.01959548683378913,0.0056557210949224525,negative,3.3079539368203195
1969 Q2,W875RX1,-0.08120642684643653,0.08120642684643653,0.02343809598885368,negative,3.3079539368203195
1969 Q2,UNRATE,-0.4455307200033544,0.4455307200033544,0.12859070626477073,negative,3.3079539368203195
1969 Q2,GDP_growth_lag1,-1.237572186303403,1.237572186303403,0.35719261174446704,negative,3.3079539368203195
1969 Q2,GDP_growth_lag2,-0.2131782047803616,0.2131782047803616,0.061528273320313874,negative,3.3079539368203195
1969 Q2,covid_dummy,0.0,0.0,0.0,neutral,3.3079539368203195
1969 Q3,DPCERA3M086SBEA,0.9945074404312073,0.9945074404312073,0.3013472224056494,positive,2.8300551354409613
1969 Q3,UEMP15T26,0.016291266273170246,0.016291266273170246,0.004936441540107592,positive,2.8300551354409613
1969 Q3,DMANEMP,-0.09398953078045179,0.09398953078045179,0.028479911647135276,negative,2.8300551354409613
1969 Q3,IPDMAT,-0.10858534298299456,0.10858534298299456,0.03290261105306797,negative,2.8300551354409613
1969 Q3,W875RX1,-0.1468553505285262,0.1468553505285262,0.04449886464196903,negative,2.8300551354409613
1969 Q3,UNRATE,-0.9278533418138937,0.9278533418138937,0.28115026191677595,negative,2.8300551354409613
1969 Q3,GDP_growth_lag1,-0.26269443632441675,0.26269443632441675,0.07959944341236587,negative,2.8300551354409613
1969 Q3,GDP_growth_lag2,-0.7494277277673046,0.7494277277673046,0.2270852433829289,negative,2.8300551354409613
1969 Q3,covid_dummy,0.0,0.0,0.0,neutral,2.8300551354409613
1969 Q4,DPCERA3M086SBEA,0.34127243148120423,0.34127243148120423,0.08119030113543796,positive,2.8379779755368024
1969 Q4,UEMP15T26,-0.5759926531537,0.5759926531537,0.13703133522499128,negative,2.8379779755368024
1969 Q4,DMANEMP,-1.4012722984940191,1.4012722984940191,0.33336920709853074,negative,2.8379779755368024
1969 Q4,IPDMAT,0.16487178593537188,0.16487178593537188,0.03922376586568068,positive,2.8379779755368024
1969 Q4,W875RX1,-0.05794590804551875,0.05794590804551875,0.013785601442703044,negative,2.8379779755368024
1969 Q4,UNRATE,0.9423162236583427,0.9423162236583427,0.22418141902517902,positive,2.8379779755368024
1969 Q4,GDP_growth_lag1,-0.5683692511248144,0.5683692511248144,0.13521769237163994,negative,2.8379779755368024
1969 Q4,GDP_growth_lag2,-0.1513239720531735,0.1513239720531735,0.03600067783583748,negative,2.8379779755368024
1969 Q4,covid_dummy,0.0,0.0,0.0,neutral,2.8379779755368024
1970 Q1,DPCERA3M086SBEA,0.6517213073952837,0.6517213073952837,0.11053465151383507,positive,0.01908892279516422
1970 Q1,UEMP15T26,-1.1054774135836871,1.1054774135836871,0.187493579357189,negative,0.01908892279516422
1970 Q1,DMANEMP,-1.1655989496694565,1.1655989496694565,0.1976904425935268,negative,0.01908892279516422
1970 Q1,IPDMAT,0.1700608535822359,0.1700608535822359,0.02884302994785561,positive,0.01908892279516422
1970 Q1,W875RX1,0.3359247939406962,0.3359247939406962,0.05697424591117553,positive,0.01908892279516422
1970 Q1,UNRATE,-1.8717722465798223,1.8717722465798223,0.3174603786024168,negative,0.01908892279516422
1970 Q1,GDP_growth_lag1,0.3859242321385839,0.3859242321385839,0.06545435913500021,positive,0.01908892279516422
1970 Q1,GDP_growth_lag2,-0.20960164426546235,0.20960164426546235,0.03554931293900085,negative,0.01908892279516422
1970 Q1,covid_dummy,0.0,0.0,0.0,neutral,0.01908892279516422
1970 Q2,DPCERA3M086SBEA,1.3794796837882306,1.3794796837882306,0.17693205344407995,positive,-1.514692460500967
1970 Q2,UEMP15T26,-1.0315856387876756,1.0315856387876756,0.1323111659556313,negative,-1.514692460500967
1970 Q2,DMANEMP,-3.8795931910582935,3.8795931910582935,0.4975965923155925,negative,-1.514692460500967
1970 Q2,IPDMAT,0.048513460326457064,0.048513460326457064,0.006222336041706906,positive,-1.514692460500967
1970 Q2,W875RX1,-0.02268738364616018,0.02268738364616018,0.002909883648859147,negative,-1.514692460500967
1970 Q2,UNRATE,-1.161059821989648,1.161059821989648,0.1489175236795894,negative,-1.514692460500967
1970 Q2,GDP_growth_lag1,0.1143128651803691,0.1143128651803691,0.014661767193190418,positive,-1.514692460500967
1970 Q2,GDP_growth_lag2,0.1594314592966117,0.1594314592966117,0.020448677721350308,positive,-1.514692460500967
1970 Q2,covid_dummy,0.0,0.0,0.0,neutral,-1.514692460500967
1970 Q3,DPCERA3M086SBEA,1.20838740974759,1.20838740974759,0.22697394191537115,positive,0.4364827540531588
1970 Q3,UEMP15T26,-0.842093568686764,0.842093568686764,0.1581722014021492,negative,0.4364827540531588
1970 Q3,DMANEMP,-1.855837972962655,1.855837972962655,0.3485859393119235,negative,0.4364827540531588
1970 Q3,IPDMAT,-0.0024388887223561256,0.0024388887223561256,0.00045810158459176804,negative,0.4364827540531588
1970 Q3,W875RX1,0.09097410547420814,0.09097410547420814,0.017087857060691252,positive,0.4364827540531588
1970 Q3,UNRATE,-1.1696698018181282,1.1696698018181282,0.21970153240299514,negative,0.4364827540531588
1970 Q3,GDP_growth_lag1,-0.10014413870566875,0.10014413870566875,0.01881028363783866,negative,0.4364827540531588
1970 Q3,GDP_growth_lag2,0.054357816441339794,0.054357816441339794,0.010210142684439429,positive,0.4364827540531588
1970 Q3,covid_dummy,0.0,0.0,0.0,neutral,0.4364827540531588
1970 Q4,DPCERA3M086SBEA,-0.48409343486784895,0.48409343486784895,0.06549246672431604,negative,-4.329795056602463
1970 Q4,UEMP15T26,-1.850711240862846,1.850711240862846,0.2503806819681735,negative,-4.329795056602463
1970 Q4,DMANEMP,-2.895743212516685,2.895743212516685,0.3917619044754961,negative,-4.329795056602463
1970 Q4,IPDMAT,-0.09190177854219948,0.09190177854219948,0.01243329022779153,negative,-4.329795056602463
1970 Q4,W875RX1,-0.05894399148844573,0.05894399148844573,0.007974467578163365,negative,-4.329795056602463
1970 Q4,UNRATE,-1.37608787910639,1.37608787910639,0.18616941098718343,negative,-4.329795056602463
1970 Q4,GDP_growth_lag1,-0.5811191019289543,0.5811191019289543,0.07861896217686992,negative,-4.329795056602463
1970 Q4,GDP_growth_lag2,-0.05298894465499227,0.05298894465499227,0.00716881586200621,negative,-4.329795056602463
1970 Q4,covid_dummy,0.0,0.0,0.0,neutral,-4.329795056602463
1971 Q1,DPCERA3M086SBEA,2.2625135661862172,2.2625135661862172,0.41619967780421824,positive,5.696636568223241
1971 Q1,UEMP15T26,0.5742010872321761,0.5742010872321761,0.10562690587694533,positive,5.696636568223241
1971 Q1,DMANEMP,-1.0578016244084758,1.0578016244084758,0.19458742782333918,negative,5.696636568223241
1971 Q1,IPDMAT,0.10151555366000381,0.10151555366000381,0.01867424856887375,positive,5.696636568223241
1971 Q1,W875RX1,0.2210730520077113,0.2210730520077113,0.040667395056508425,positive,5.696636568223241
1971 Q1,UNRATE,0.19641837075922558,0.19641837075922558,0.03613205412183184,positive,5.696636568223241
1971 Q1,GDP_growth_lag1,0.6805981788805651,0.6805981788805651,0.12519913559754303,positive,5.696636568223241
1971 Q1,GDP_growth_lag2,-0.3420037895538359,0.3420037895538359,0.06291315515074028,negative,5.696636568223241
1971 Q1,covid_dummy,0.0,0.0,0.0,neutral,5.696636568223241
1971 Q2,DPCERA3M086SBEA,1.8497921428314146,1.8497921428314146,0.31270130375985944,positive,3.756206428088647
1971 Q2,UEMP15T26,0.23863640733027905,0.23863640733027905,0.04034070313571874,positive,3.756206428088647
1971 Q2,DMANEMP,-0.058303934258232715,0.058303934258232715,0.009856089143600658,negative,3.756206428088647
1971 Q2,IPDMAT,0.1175434968380566,0.1175434968380566,0.01987034319082577,positive,3.756206428088647
1971 Q2,W875RX1,0.19411327080324448,0.19411327080324448,0.03281421271708645,positive,3.756206428088647
1971 Q2,UNRATE,0.25694021050003496,0.25694021050003496,0.0434349011174366,positive,3.756206428088647
1971 Q2,GDP_growth_lag1,-2.805307323260528,2.805307323260528,0.4742280157423052,negative,3.756206428088647
1971 Q2,GDP_growth_lag2,0.3948874559702181,0.3948874559702181,0.06675443119316737,positive,3.756206428088647
1971 Q2,covid_dummy,0.0,0.0,0.0,neutral,3.756206428088647
1971 Q3,DPCERA3M086SBEA,1.461518904913629,1.461518904913629,0.3513196175047332,positive,2.9699763803438732
1971 Q3,UEMP15T26,-0.5855917009310655,0.5855917009310655,0.1407644141265528,negative,2.9699763803438732
1971 Q3,DMANEMP,-0.052571567760135884,0.052571567760135884,0.012637142780035804,negative,2.9699763803438732
1971 Q3,IPDMAT,-0.20517391670071997,0.20517391670071997,0.049319664422339246,negative,2.9699763803438732
1971 Q3,W875RX1,0.37996593096388037,0.37996593096388037,0.09133613330779947,positive,2.9699763803438732
1971 Q3,UNRATE,-0.2457163248264242,0.2457163248264242,0.059065240252769526,negative,2.9699763803438732
1971 Q3,GDP_growth_lag1,-0.6147220497100445,0.6147220497100445,0.1477667614491933,negative,2.9699763803438732
1971 Q3,GDP_growth_lag2,-0.6148229929161623,0.6148229929161623,0.14779102615657666,negative,2.9699763803438732
1971 Q3,covid_dummy,0.0,0.0,0.0,neutral,2.9699763803438732
1971 Q4,DPCERA3M086SBEA,1.790738513432765,1.790738513432765,0.4209650478618143,positive,5.069295383760506
1971 Q4,UEMP15T26,-0.26397738176230967,0.26397738176230967,0.062055543182005415,negative,5.069295383760506
1971 Q4,DMANEMP,0.29465875055806506,0.29465875055806506,0.06926808917165533,positive,5.069295383760506
1971 Q4,IPDMAT,0.27953927089260777,0.27953927089260777,0.06571381676768834,positive,5.069295383760506
1971 Q4,W875RX1,0.5774828237795337,0.5774828237795337,0.13575409403895336,positive,5.069295383760506
1971 Q4,UNRATE,-0.0,0.0,0.0,neutral,5.069295383760506
1971 Q4,GDP_growth_lag1,-0.9341966664745668,0.9341966664745668,0.2196100332152592,negative,5.069295383760506
1971 Q4,GDP_growth_lag2,-0.11329541956773831,0.11329541956773831,0.026633375762623868,negative,5.069295383760506
1971 Q4,covid_dummy,0.0,0.0,0.0,neutral,5.069295383760506
1972 Q1,DPCERA3M086SBEA,2.414433494360975,2.414433494360975,0.35895420008824286,positive,9.407264493715406
1972 Q1,UEMP15T26,1.2004291545345784,1.2004291545345784,0.17846798759831267,positive,9.407264493715406
1972 Q1,DMANEMP,1.3186948671928362,1.3186948671928362,0.19605056934440737,positive,9.407264493715406
1972 Q1,IPDMAT,0.43484966894300897,0.43484966894300897,0.06464916736726577,positive,9.407264493715406
1972 Q1,W875RX1,0.4340081609558817,0.4340081609558817,0.0645240602449977,positive,9.407264493715406
1972 Q1,UNRATE,0.5230250779647191,0.5230250779647191,0.07775821902959726,positive,9.407264493715406
1972 Q1,GDP_growth_lag1,-0.26540632695755567,0.26540632695755567,0.0394579995737769,negative,9.407264493715406
1972 Q1,GDP_growth_lag2,-0.13545285435325313,0.13545285435325313,0.020137796753399412,negative,9.407264493715406
1972 Q1,covid_dummy,0.0,0.0,0.0,neutral,9.407264493715406
1972 Q2,DPCERA3M086SBEA,1.396638138221224,1.396638138221224,0.2846479843634855,positive,4.45265175379198
1972 Q2,UEMP15T26,0.10928248618812156,0.10928248618812156,0.02227279820619646,positive,4.45265175379198
1972 Q2,DMANEMP,0.8537260837268625,0.8537260837268625,0.17399740296429686,positive,4.45265175379198
1972 Q2,IPDMAT,0.13063431178525894,0.13063431178525894,0.02662450102196414,positive,4.45265175379198
1972 Q2,W875RX1,0.2571648154210175,0.2571648154210175,0.05241260735728633,positive,4.45265175379198
1972 Q2,UNRATE,0.2679959421287861,0.2679959421287861,0.054620092819253216,positive,4.45265175379198
